bins,kingdom,phylum,class,order,family,genus,species,glycolysis,gluconeogenesis,TCA Cycle,NAD(P)H-quinone oxidoreductase,NADH-quinone oxidoreductase,F-type ATPase,V-type ATPase,Cytochrome c oxidase,Ubiquinol-cytochrome c reductase,Cytochrome o ubiquinol oxidase,Cytochrome aa3-600 menaquinol oxidase,"Cytochrome c oxidase, cbb3-type",Cytochrome bd complex,RuBisCo,CBB Cycle,rTCA Cycle,Wood-Ljungdahl,3-Hydroxypropionate Bicycle,4-Hydroxybutyrate/3-hydroxypropionate,pectinesterase,diacetylchitobiose deacetylase,glucoamylase,D-galacturonate epimerase,exo-poly-alpha-galacturonosidase,oligogalacturonide lyase,cellulase,exopolygalacturonase,chitinase,basic endochitinase B,bifunctional chitinase/lysozyme,beta-N-acetylhexosaminidase,D-galacturonate isomerase,alpha-amylase,beta-glucosidase,pullulanase,ammonia oxidation (amo/pmmo),hydroxylamine oxidation,nitrite oxidation,dissim nitrate reduction,DNRA,nitrite reduction,nitric oxide reduction,nitrous-oxide reduction,nitrogen fixation,hydrazine dehydrogenase,hydrazine synthase,dissimilatory sulfate < > APS,dissimilatory sulfite < > APS,dissimilatory sulfite < > sulfide,thiosulfate oxidation,alt thiosulfate oxidation tsdA,alt thiosulfate oxidation doxAD,sulfur reductase sreABC,thiosulfate/polysulfide reductase,sulfhydrogenase,sulfur disproportionation,sulfur dioxygenase,sulfite dehydrogenase,sulfite dehydrogenase (quinone),sulfide oxidation,sulfur assimilation,DMSP demethylation,DMS dehydrogenase,DMSO reductase,NiFe hydrogenase,ferredoxin hydrogenase,membrane-bound hydrogenase,hydrogen:quinone oxidoreductase,NAD-reducing hydrogenase,NADP-reducing hydrogenase,NiFe hydrogenase Hyd-1,thiamin biosynthesis,riboflavin biosynthesis,cobalamin biosynthesis,transporter: vitamin B12,transporter: thiamin,transporter: urea,transporter: phosphonate,transporter: phosphate,Flagellum,Chemotaxis,Methanogenesis via methanol,Methanogenesis via acetate,"Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate",Methanogenesis via methylamine,Methanogenesis via trimethylamine,Methanogenesis via dimethylamine,Methanogenesis via CO2,Coenzyme B/Coenzyme M regeneration,Coenzyme M reduction to methane,Soluble methane monooxygenase,methanol dehydrogenase,alcohol oxidase,dimethylamine/trimethylamine dehydrogenase,Photosystem II,Photosystem I,Cytochrome b6/f complex,anoxygenic type-II reaction center,anoxygenic type-I reaction center,Retinal biosynthesis,Entner-Doudoroff Pathway,Mixed acid: Lactate,Mixed acid: Formate,Mixed acid: Formate to CO2 & H2,Mixed acid: Acetate,"Mixed acid: Ethanol, Acetate to Acetylaldehyde","Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)","Mixed acid: Ethanol, Acetylaldehyde to Ethanol","Mixed acid: PEP to Succinate via OAA, malate & fumarate",Naphthalene degradation to salicylate,Biofilm PGA Synthesis protein,Colanic acid and Biofilm transcriptional regulator,Biofilm regulator BssS,Colanic acid and Biofilm protein A,Curli fimbriae biosynthesis,Adhesion,Competence-related core components,Competence-related related components,Competence factors,Glyoxylate shunt,Anaplerotic genes,Sulfolipid biosynthesis,C-P lyase cleavage PhnJ,CP-lyase complex,CP-lyase operon,Type I Secretion,Type III Secretion,Type II Secretion,Type IV Secretion,Type VI Secretion,Sec-SRP,Twin Arginine Targeting,Type Vabc Secretion,Serine pathway/formaldehyde assimilation,Arsenic reduction
bin_214,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,,,,0.33,0,0.38,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0.67,0.12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.36,1,0.88,0,0,0,0,1,0,0.75,0,0.66,0,0,0,0,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.334,0.5,0,0,0,0.2705,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.664,0,0,0.3,0.5
bin_382,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,UBA5620,,,0.44,0,0.5,0,0.77,1,0,0,0,0,0,0,0,0,0,0,0.5,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0.5,0.5,0.66,0.27,0,0.75,0,0,0,0,1,0,0,0,0.99,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0,0,0.4,0.5
bin_250,Bacteria,Chloroflexota,Dehalococcoidia,SM23~28~2,,,,0.44,0,0.88,0,0.91,1,0,0.75,0,0,0,0,1,0,0,0,0,0.18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.55,1,0.5,0,0,0,0.33,1,0,0.75,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0.167,0.5,0,0,0,0.2705,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.3,0.5
bin_15,Bacteria,Coprothermobacterota,Coprothermobacteria,,,,,0.44,0,0.25,0,0.14,0,0.66,0,0,0,0,0,0,0,0,0,0.5,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0.36,1,0,0,0,0,0,0.75,0,0,0,0.99,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.5,0,0,0,0.375,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0.0769,0,0,0.415,0,0,0.2,0.25
bin_81,Bacteria,Deferrisomatota,Deferrisomatia,Deferrisomatales,Deferrisomataceae,,,0.56,0,0.88,0,0.91,0.875,0,0,0,0,0,0,0,0,0,0,0.83,0.06,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.36,1,0.5,0,0,0,0,1,0.74,0.88,0,0.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0.5,0,0,0,0.5205,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.3845,0,0,0.747,0,0,0.4,0
bin_405,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,,,0.22,0,0.62,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0.67,0.12,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.45,1,0.5,0,0,0,0,1,0,0.12,0.33,0.99,0,0,0,0,0.15,0.8,0,0,0,0,0,0,0,0.125,0,0,0.25,0.25,0,0,0.501,0,0,0,0,0.2705,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0.747,0.5,0,0.4,0.5
bin_314,Bacteria,DesulfobacterotaB,Syntrophorhabdia,,,,,0.78,0.78,0.62,0.07,0.77,0.875,0,0,0,0,0,0,0,0,0,0,0.83,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.73,1,0.62,0,0,0,0.33,1,0.83,0.75,0,0.66,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.501,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.2307,0,0,0.83,0.75,0,0.3,0.75
bin_51,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,,,,0.67,0.67,0.62,0,0.7,0.875,0,0,0,0,0,0,0,0,0,1,0.17,0.12,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.64,1,0.75,0,0,0,0,1,0.87,0.75,0.33,0.33,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.5,0
bin_3,Bacteria,FirmicutesE,Thermaerobacteria,Thermaerobacterales,,,,0.44,0,0.62,0,0.84,1,0,0.5,0,0.25,0,0.25,0,1,1,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.99,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,0.55,0.75,0.38,0,0,0,0.33,1,0.61,0.75,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.581,0.5,0,0.4,0.25
bin_28,Bacteria,FirmicutesH,CSP1~3,CSP1~3,RBG~16~67~12,,,0.44,0,0.75,0.07,0.98,0,0.77,0,0,0,0,0,0,0,0,0,0.67,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,1,0.12,0,0,0,0.99,1,0,0.12,0,0.66,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.83,0.25,0,0.4,0.5
bin_54,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2~71~9,,,0.67,0.78,0.75,0,0.98,0.875,0,0.75,0,0,0,0.25,0.5,1,0.91,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.64,1,0.12,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.334,0.5,1,0,0,0.333,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0.09,0,0,0,0,0,0.747,0.5,0,0.4,0.5
bin_181,Bacteria,KSB1,UBA2214,UBA2214,,,,0.56,0,0.62,0,0.14,0.75,0.55,0,0,0,0,0,1,0,0,0,0,0.06,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1,0.12,0,0,0,0.33,1,0.78,0.25,0.33,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0.25,1,0,0,0.5,0,0,0,0.375,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.747,0.5,0,0.2,0.5
bin_159,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,,0.78,0.78,0.75,0,0.91,1,0.77,0,0,0,0,0.25,1,1,0.92,1,0,0.18,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.64,1,0.75,0,0,0,0,0.25,0.83,0.75,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.501,0.5,1,0,0,0.1455,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0.66,0,0.3845,0.498,0,0.747,0.5,0,0.5,0.75
bin_368,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0.44,0,0.5,0,0.91,0.875,0.44,0.75,0,0,0,0.25,0,0,0,0,0.83,0.24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.33,0,0,1,1,1,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.99,0.55,1,0.75,0,0,0,0.33,1,0,0.62,0.33,0.66,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0.501,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0,0.33,0,0.6152,0,0,0.913,0.5,0,0.3,0.25
bin_376,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,,,0.56,0,0.62,0,0.91,0.875,0.44,0,0,0,0,0,0,0,0,0,0.67,0.24,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,1,1,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.66,0.55,1,0.75,0,0,0,0.33,1,0.83,0.75,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0.5,0,0,0,0.1455,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0,0.33,0,0.4614,0,0,0.83,0.5,0,0.4,0.5
bin_342,Bacteria,Patescibacteria,Microgenomatia,Roizmanbacterales,GWC2~37~13,,,0.67,0,0.12,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,0.415,0,0,0.2,0
bin_239,Bacteria,Patescibacteria,Paceibacteria,2~01~FULL~47~10,,,,0.44,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.3,0
bin_32,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Thermoguttaceae,,,0.56,0,0.62,0,0.91,0.875,0,1,0,0,0,0,0,0,0,0,0.83,0.18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.55,1,0,0,0,0,0,1,0.61,0.75,0.33,0.66,0,0,1,0,0.25,0.6,0,0,0,0,0,0,0,0.25,0,0,0.5,0.75,0,0,0,0.5,1,1,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0.09,0,0,0.2307,0,0.111,0.72,0.5,0,0.2,0.75
bin_71,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.56,0.67,0.88,0,0.91,0.875,0.44,0.75,0.5,0,0,0.75,0,1,0.91,0,0,0.24,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.99,0.18,1,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,1,0.501,0.5,1,0,0,0.6455,0,0,0,0,0,0,0,0.07,0,0,1,0.75,0,0,0,0,0.33,0,0.5383,0,0.111,0.664,0.75,0,0.6,0.75
bin_155,Bacteria,UBP10,GR~WP33~30,UTPRO1,,,,0.67,0.78,0.88,0,0.98,0.875,0,1,0,0,0,0,1,0,0,0,0,0.24,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33,0,0,0,0,0,0.25,0,0.55,1,0.12,0,0,0,0.33,1,0.83,0.12,0.33,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0.5,0,0,0,0.458,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0,0,0,0.6152,0,0,0.83,0.5,0,0.6,0.75
bin_166,Bacteria,UBP7,4484~113,4484~113,4484~113,,,0.67,0,0.38,0,0.98,1,0,0,0,0,0,0,1,0,0,0,0,0.06,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1,0.12,0,0,0,0.99,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167,0.5,1,0,0,0.125,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0.2,0.25
bin_174,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,,,,0.78,0,0.88,0,0.98,0.875,0,0.75,0,0,0,0.75,1,0,0,0,0,0.18,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0.64,1,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0.5,0,1,0,0.3955,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0.09,0,0,0.4614,0,0,0.63,0.5,0,0.4,0.75
bin_220,Bacteria,WOR~3,WOR~3,SM23~42,SM23~42,,,0.56,0,0.5,0,0.21,1,0.55,0,0,0,0,0,0,0,0,0,0,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.45,1,0.12,0,0,0,0,1,0.04,0.75,0.33,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0.5,0,1,0,0.375,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.664,0.5,0,0.2,0.5
bin_17,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,UBA213,,,0.44,0,0.88,0,0.63,0,0.77,0.5,0,0,0,0,0,0,0,0,0,0.18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.27,0.75,0.62,0,0,0,0.99,1,0,0.62,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0.5
bin_105,Archaea,Micrarchaeota,Micrarchaeia,UBA10214,,,,0.33,0,0,0,0,0,0.44,0.25,0,0,0,0,0,1,0.88,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.27,0.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.415,0,0,0.3,0
bin_229,Archaea,Micrarchaeota,Micrarchaeia,UBA8480,,,,0.44,0,0,0,0,0,0.66,0,0,0,0,0,0,1,0.83,0,0,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.1,0
bin_305,Archaea,Nanoarchaeota,,,,,,0.56,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0.18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0.07,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.415,0,0,0.4,0
bin_70,Archaea,Nanoarchaeota,Woesearchaeia,SM23~78,,,,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.1,0
bin_269,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,,,0.67,0,0.62,0.07,0.98,0.875,0,1,0,0,0,0.5,1,0,0,0,0,0.18,0.3,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.33,0,0,0,0,0.5,0,0.99,0.55,1,0.12,0,0,0,0,1,0.09,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0.5,1,0,0,0.5,1,1,0,0.3125,0,0,0,0,0,0,0,0.07,0,0,0,0.75,0,0,0,0.09,0,0,0.1538,0,0.555,0.747,0.5,0,0.4,0.75
bin_248,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,,,0.78,0,0.88,0,0.98,0.875,0,0.75,0,0,0,0,1,0,0,0,0,0.18,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,1,0,0,0.33,0,0,0,0,0.5,0.5,0,0.45,1,0.12,0,0,0,0,0,0.78,0.12,0.33,0,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,1,0,0,0.208,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0,0,0.3845,0,0,0.747,0.5,0,0.5,0.5
bin_320,Bacteria,Acidobacteriota,Acidobacteriae,UBA7541,UBA7541,,,0.56,0,0.75,0,0.98,0.875,0,0.75,0,0,0,0.5,0,0,0,0,0.17,0.18,0.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0.99,1,0,0.12,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.5,0,0,0,0.5,1,0,0,0.333,0,0,0,0,0,0,0,0.14,0,0,1,0.5,0,0,0,0.09,0,0,0.1538,0,0,0.83,0.5,0,0.5,0.5
bin_238,Bacteria,Acidobacteriota,Aminicenantia,,,,,0.44,0,0.75,0,0.91,0.875,0,0,0,0,0,0,0,0,0,0,0,0.18,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.5,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,0,0.5,0,0.4,0.75
bin_371,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,UBA4085,,,0.67,0.67,0.88,0,0.98,0.875,0,0,0,0,0,0,0.5,0,0,0,0,0.18,0.2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0,0.55,1,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0.05,0.6,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.0769,0,0,0.664,0.5,0,0.3,0
bin_278,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,,,,0.44,0,0.88,0,0.77,0.75,0,1,0,0,0,0.75,0,1,0.78,0,0.17,0.18,0.2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.33,0.55,0,0.12,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.125,0,0,0.75,0.5,0,0,0.501,0,0,0,0,0.583,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0,0,0.1538,0,0,0.581,0.5,0,0.6,0.5
