bin.taxa.name,bins,completeness,contamination,GC,N50,size,kingdom,phylum,class,order,family,genus,species,DCO_LLO_Bv4v5..MTF_MT170219,DCO_LLO_Bv4v5..BRF1_BR170218_1,DCO_LLO_Bv4v5..RSF_RS170216,DCO_LLO_Bv4v5..SIS_SI170217,DCO_LLO_Bv4v5..QHF2_QH170212_2,DCO_LLO_Bv4v5..CYF_CY170214,DCO_LLO_Bv4v5..SLF_SL170214,DCO_LLO_Bv4v5..BRS2_BR170218_2,DCO_LLO_Bv4v5..CYS_CY170214,DCO_LLO_Bv4v5..RVF_RV170221,DCO_LLO_Bv4v5..RSS_RS170216,DCO_LLO_Bv4v5..TCF_TC170221,DCO_LLO_Bv4v5..QNF_QN170220,DCO_LLO_Bv4v5..EPS_EP170215,DCO_LLO_Bv4v5..EPF_EP170215,DCO_LLO_Bv4v5..SLS_SL170214_S,DCO_LLO_Bv4v5..QNS_QN170220,DCO_LLO_Bv4v5..BRF2_BR170218_2,DCO_LLO_Bv4v5..TCS_TC170221_2,DCO_LLO_Bv4v5..FAS_FA170219,DCO_LLO_Bv4v5..BQS_BQ170220,DCO_LLO_Bv4v5..ETS_ET170220,DCO_LLO_Bv4v5..QHS2_QH170213_2,DCO_LLO_Bv4v5..SIF_SI170217,DCO_LLO_Bv4v5..BQF_BQ170220,DCO_LLO_Bv4v5..BRS1_BR170218_1,DCO_LLO_Bv4v5..ESF9_ES_F9
"bin_288, Bacteria, Patescibacteria, Paceibacteria, 2~01~FULL~47~10",bin_288,83.33,0,0.309,60779,652718,Bacteria,Patescibacteria,Paceibacteria,2~01~FULL~47~10,,,,0.357752116,0.051752371,0.058776364,0.043976003,0,1.096909928,0.60902828,0.15374753,0.125149832,0.789362487,0,4.602098503,0.031970983,0,0.057495411,0.567633089,0,0.449070954,0.305928617,38.14061924,0,0.049560999,0,0.037842019,0,0.115013443,0.079389833
"bin_170, Bacteria, Proteobacteria, Gammaproteobacteria, UBA6522, UBA6522",bin_170,83.33,0.191,0.674,15692,3524363,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,,,0.21018488,0.390958851,0.540649913,0.184067082,0,0.186103764,7.958624643,0.718639011,74.29366863,0.333836804,0.334662969,0.907050411,2.053828813,0.181607416,0.15299408,0.052975037,0.382003579,0.224187216,0.164190955,0.063095487,0,0.759052839,0,0.31507677,0,0.043262852,0.43047141
"bin_201, Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Thermoguttaceae",bin_201,83.28,0.383,0.633,4202,3649996,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Thermoguttaceae,,,0.07550695,0.046376576,4.813891927,1.210513036,0.392209107,0.047469322,0.39521891,0.046726517,0.32299184,0.049013981,19.19064565,0.245865028,0.44519101,2.611274218,1.6857102,0,0.052772294,0.050960062,0.036784935,0.046742657,0,0.269334007,0.498386287,0.17817612,0,0,0.405118289
"bin_139, Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae",bin_139,83.19,2.702,0.432,33661,2496089,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,,0,0.030376547,0.032644471,0.060335275,0,0,0,0,0.045879622,0,0,0.053706876,0.099920077,0,0,0,0,0,0,0,0,0,0,17.15034293,0,0,36.83016511
"bin_68, Bacteria, Chloroflexota, Dehalococcoidia, UBA2991, UBA2991, G233",bin_68,83.16,4.95,0.678,6728,2478087,Bacteria,Chloroflexota,Dehalococcoidia,UBA2991,UBA2991,G233,,1.958640209,0.325679355,0.351047,0.08179631,0,0.925913443,1.206153162,0.530222058,1.17232408,0.191181443,0.192191705,2.468230423,0.402429752,0.108595464,0.092185633,0.094439426,0.100286481,0.093461914,0.147556154,0.828529976,0,36.35775544,0,0.047286943,0,0.240692772,0.101634994
"bin_194, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae",bin_194,83.16,3.609,0.662,29131,4132917,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.095168096,0.071378314,0.194094275,0.074616249,0,0.039827159,0.566114515,0.038026779,0.593649238,0.104801641,0.113712178,0.448122078,0.604467022,0.06951945,0.084010925,0,0.134935003,0.06690641,0.08301555,0,1.534742139,0.193943644,0,0.121467056,0,0,0.18551813
"bin_98, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax",bin_98,82.99,4.871,0.628,13723,2294281,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,,0.166751793,0.140857632,0.206443409,0.058764057,0,0.040521171,0.379831762,0,0.37660584,0.154588523,0.08527813,0.843171778,1.718021022,0.085466503,0.141515892,0,0.417707725,0.125675843,0.119929611,0.033701735,0,0.099626643,0,0.4472218,0,0,0.551716977
"bin_302, Archaea, Nanoarchaeota, Woesearchaeia, SM23~78",bin_302,82.94,0,0.612,11164,1241447,Archaea,Nanoarchaeota,Woesearchaeia,SM23~78,,,,0.059451636,0,0.158791921,0.030292894,4.233811317,0,0.180198599,0.037483945,0.20343174,0.042223504,0.16531635,0.10807173,0.070474376,0.097653019,0.066381706,0,0.067739163,0.131659644,0.044657821,0.04216347,0,0.092827425,27.87399987,0.051302023,0,0,0.094871696
"bin_270, Bacteria, Omnitrophota, koll11, UBA10183",bin_270,82.89,1.075,0.392,7563,1589585,Bacteria,Omnitrophota,koll11,UBA10183,,,,0.135551251,0,0.063216819,0.034143479,0,0.067435636,0.057359332,0.462943446,0.035643652,23.27279893,0,0.083446992,0.041720149,0,0.043946443,0.092472757,0,4.250502416,0,0.451980654,0,0,0,0.033490149,0,0,0.05696802
"bin_113, Bacteria, Eisenbacteria, RBG~16~71~46, RBG~16~71~46, RBG~16~71~46",bin_113,82.81,3.846,0.722,6274,3451006,Bacteria,Eisenbacteria,RBG~16~71~46,RBG~16~71~46,RBG~16~71~46,,,0.125311544,0.116807979,0.502001081,0.129485874,0,0.069455393,1.262575257,0.126664576,1.398231989,0.210464135,0.238467848,0.541682852,0.657508936,0.166999462,0.132370578,0.03705321,0.310532358,0.08924657,0.083964534,0.138634388,0.035294196,38.19790892,0,0.073651796,0,0.052884495,0.141651908
"bin_339, Bacteria, NitrospirotaA, Leptospirillia, Leptospirillales, Leptospirillaceae, Leptospirillum",bin_339,82.72,2.727,0.545,31888,2074461,Bacteria,NitrospirotaA,Leptospirillia,Leptospirillales,Leptospirillaceae,Leptospirillum,,0.043610469,0,0.033007785,0,0,0,0,0,0.045555818,0,0,0.048076063,0.040543697,0,0,0,0,0,0,0,0.036907459,0,0,0,0,0,0
"bin_190, Bacteria, Chloroflexota, Anaerolineae, Thermoflexales",bin_190,82.72,3.636,0.654,11933,2946721,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,,,,9.714045014,4.586973468,0.155653188,0.086141273,0,0.341537285,17.62475871,17.72106764,0.137799488,0.036128827,0.077527872,1.207796993,0.070891547,0.048533919,0.0580795,7.371931223,0,5.14363253,0.464479882,0.70816412,0,0.129628782,0,0,0,8.452224211,0.037287992
"bin_148, Bacteria, Methylomirabilota, Methylomirabilia, Rokubacteriales, GWA2~73~35, 40CM~68~15",bin_148,82.69,2.788,0.73,6749,3581860,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,GWA2~73~35,40CM~68~15,,2.784094336,0.884488462,0.734661526,0.165406138,0,0.111868479,2.57468825,4.06628174,213.4061594,0.309152642,0.442018905,0.873617285,1.250544083,0.371006029,0.258152334,2.386102272,0.619046504,0.397893476,0.133050681,0.801722857,0.036460505,2.334786731,0,0.125894459,0,0.512721766,0.25311902
"bin_255, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Rhodoferax",bin_255,82.57,0.584,0.61,14985,2325543,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,,0.076663321,0.130565969,0.190310046,0.060882306,0,0.07569665,0.392372484,0,0.321494615,0.245118604,0.094076914,0.979309929,2.12071856,0.061730987,0.128156577,0,0.432589723,0.131572528,0.152302559,0,0,0.09804445,0,0.567865518,0,0,0.722990688
"bin_99, Bacteria, Patescibacteria, Gracilibacteria, Peregrinibacterales, UBA12463",bin_99,82.56,2.178,0.427,35510,1107702,Bacteria,Patescibacteria,Gracilibacteria,Peregrinibacterales,UBA12463,,,0,0,0.045741564,0,0,0,0,0,0,0,0,0.156874288,0.918582954,0,0.05181732,0,13.51498473,0,0,0,0,0.031122519,0,0,0,0,0.031973115
"bin_257, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, SG8~30",bin_257,82.5,2.726,0.704,12394,2945237,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,SG8~30,,0.378595765,0.274542108,0.547808426,14.20716082,0,0.130442862,3.340914407,0.125003681,2.125627867,0.311875547,0.330002717,2.504921814,1.556636201,0.194417665,0.232307197,0,0.296425037,0.222245484,0.590319458,0.084506506,0.057572952,0.565650611,0.043262621,0.607615663,0,0,1.049961969
"bin_313, Bacteria, Omnitrophota, koll11",bin_313,82.43,0,0.449,12758,1238825,Bacteria,Omnitrophota,koll11,,,,,0.144972803,0,0.597955113,19.47324484,0.230839686,0,0.056768799,0.074264216,0.043626786,0.192284825,0.048385792,0.060753597,0.031743357,2.568429379,28.76516892,0.065175501,0,0.360111114,0,0.083408796,0.095951394,0,0,4.7609074,0,0,5.221296602
"bin_229, Archaea, Micrarchaeota, Micrarchaeia, UBA8480",bin_229,82.39,1.401,0.475,34498,961727,Archaea,Micrarchaeota,Micrarchaeia,UBA8480,,,,0.039986866,0.102359205,0.040457216,0,0,0.055591829,2.353685316,0.82515783,0.068726075,0.804022945,0,0.226811781,0,0,0,2.331746522,0,0.683664959,0.112566537,55.32416284,0,0,0,0,0,0.100824384,0
"bin_72, Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae",bin_72,82.36,2.011,0.62,8669,3118654,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,,,0.055685964,0.050789064,0.147997378,0.042321159,0,0,0.304986559,0.036319673,0.424824334,0.089404713,0.089077643,0.18102953,0.248484479,0.068858597,0.069841492,0,0.115385734,0.039779308,0.035388735,0.044710802,3.06813547,0.1646887,0,0.049140097,0,0,0.081212371
"bin_3, Bacteria, FirmicutesE, Thermaerobacteria, Thermaerobacterales",bin_3,82.17,0.758,0.721,8500,1852141,Bacteria,FirmicutesE,Thermaerobacteria,Thermaerobacterales,,,,0.208566363,3.642783508,0.453538878,0.1274066,0,64.09910329,0.869422407,0.216401492,0.897771689,0.105057533,0.226795807,0.440766136,0.363774257,0.18493217,0.203224183,0.272602181,0.118843842,0.214218472,0.065054822,0.259472035,0,0.306884994,0,0.07010249,0,1.398487323,0.162794912
"bin_365, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, GJ~E10",bin_365,82.15,0,0.703,33082,2602033,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,GJ~E10,,0.155254185,0.172153039,0.384076173,0.244713186,0,0.102705274,1.428308033,0.064470934,1.143854254,0.213380605,0.234231992,1.059502599,1.429544153,0.156239226,0.305862787,0,0.370400916,0.168199131,0.195275211,0.11755392,5.236399523,0.317586152,0.033217691,0.352711239,0,0,0.58085865
"bin_393, Bacteria, Chloroflexota, Dehalococcoidia, Dehalococcoidales",bin_393,81.84,0.99,0.497,20991,1955691,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,,,,0,0,12.92471394,12.56066076,0,0,0,0,0,0,6.353086287,0,0,3.517356456,2.024424669,0,0,0,0,0,0.053158858,0,0,0.882463979,0,0,0.879676595
"bin_383, Archaea, Micrarchaeota, Iainarchaeia, Iainarchaeales, Iainarchaeaceae",bin_383,81.84,0,0.37,5915,799648,Archaea,Micrarchaeota,Iainarchaeia,Iainarchaeales,Iainarchaeaceae,,,0.037695214,0.101072817,0,0,0,1.981218333,0.307881349,9.71211545,0.164713292,0.183129663,0,2.28438164,0,0,0,0.74888331,0,2.009373722,0.380841939,2.500647594,0,0,0,0,0,0,0
"bin_24, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_24,81.81,4.545,0.406,14580,1944800,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,7.498224171,88.65377765,0,0,0,0,0,0,8.90285463,0,0,8.066063533,6.548809902,0,0,0,0,0,0.125859012,0,0.076293777,1.786072261,0,0,2.62392008
"bin_114, Bacteria, Calescibacterota, Calescibacteriia",bin_114,81.56,0,0.24,29459,1668374,Bacteria,Calescibacterota,Calescibacteriia,,,,,15.50541094,0.751421504,0,0,0,97.01695727,1.984222184,0.042326382,0.55961212,0.11901267,0,2.193910287,0,0,0,0.111887825,0,0.230398107,0.538071306,0,0,0,0,0,0,0.754896262,0.069935113
"bin_404, Bacteria, Chloroflexota",bin_404,81.51,4.727,0.611,7264,3912455,Bacteria,Chloroflexota,,,,,,0.115724158,0.068066026,0.200027923,0.064853765,0,0.047249111,0.27328329,10.18156059,0.268830609,0.052025475,0.102669885,0.152009413,0.153206216,0.062495822,0.077236966,0.06953252,0.049737762,3.803879174,0.043923517,3.812403161,0,0.204985275,0,0,0,0.050518095,0.048669279
"bin_185, Bacteria, MBNT15, MBNT15, MBNT15, MBNT15, CG2~30~66~27",bin_185,81.3,1.26,0.659,11787,2399539,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,CG2~30~66~27,,0.111081262,0.042863115,0.26406496,0.042071072,0,0,0.559310778,0.0741452,0.334609904,0.594806732,0.208348269,0.151898909,1.455369565,0.097742097,0.058350061,0,5.514635352,0.063243685,0,0.225389477,0,0.162908355,0,0,0,0,0.043312846
"bin_62, Bacteria, Bacteroidota, Bacteroidia, AKYH767, b~1BO",bin_62,81.07,2.619,0.317,6053,3349307,Bacteria,Bacteroidota,Bacteroidia,AKYH767,b~1BO,,,0.114860144,0,0.040835212,0,0,0,0,0,0,0,0,0.247694178,8.289266993,0,0.030778936,0,9.151632768,0,0,0,0,0,0,0.067915947,0,0,0.095994652
"bin_371, Bacteria, Acidobacteriota, Aminicenantia, Aminicenantales, UBA4085",bin_371,80.8,1.709,0.67,8419,2396981,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,UBA4085,,,0.113876404,0.053789044,0.899878565,0.125362083,0,0.032611246,0.533918878,0.072786324,0.532321946,0.113930749,0.361252202,0.294312659,0.326526478,0.143940079,0.262926176,0.033588993,0.138072595,0.078342789,0.063570782,0.076544384,0.998752848,0.291496807,0,0,0,0.047851933,0.084763642
"bin_55, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12, OLB14",bin_55,80.35,3.636,0.54,7602,3926001,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,OLB14,,0.070026795,0,0.229065962,0.285951397,0,0,0.193629199,0.126229189,0.439718556,0.382514155,0.166031222,0.672448379,0.282051497,0.143909378,0.446202266,0.035649575,0.320270823,0.071415579,0.08491178,0.136378163,0,30.00953833,0.111885265,0.037283582,0,0,0.074380514
"bin_245, Bacteria, Patescibacteria, Paceibacteria, 2~01~FULL~47~10",bin_245,80.3,0,0.337,56618,801662,Bacteria,Patescibacteria,Paceibacteria,2~01~FULL~47~10,,,,0.112830419,0,0.056274576,0.08603172,0,0.16541409,0.326296982,0.048253574,0,0.1187027,0,0.158427356,0,0,0.106825089,0.885494854,0,0.257388404,0,69.13536016,0,0,0,0,0,0.060329478,0
"bin_223, Bacteria, Firmicutes, Bacilli, Acholeplasmatales, Acholeplasmataceae, UBA2284",bin_223,80.28,0.666,0.391,5648,1606298,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,UBA2284,,0,0.388489986,0,0,0,0,0,0,0,0,0,0,0.037060013,0,0,0,0.048450326,27.44095279,0,0,0,0,0,0,0,0,0
"bin_236, Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, GWC2~71~9",bin_236,80.11,2.197,0.709,7244,2823078,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2~71~9,,,0.111076641,0.180768833,0.289162928,0.075968892,0,0.033347043,0.824841974,10.12819499,15.3521737,0.121536336,0.193011669,0.742096756,0.369173172,0.124619787,0.096555694,0.150648768,0.142010729,0.723823077,0.125019529,0.108841953,0,0.418063834,0,0.061108673,0,0.051854992,0.106027319
"bin_82, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Prolixibacteraceae, Draconibacterium",bin_82,80,2.688,0.4,5955,3818192,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,,0,0,10.51459199,0.040066547,0,0,0,0,0,0,19.92110259,0,0.061023837,6.039880438,0.821743968,0,0.035626714,0.222642535,0,0,0.060306108,0,0,0.164743021,0,0,0.256063494
"bin_226, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA9935",bin_226,79.9,0.959,0.424,9467,1953055,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,,,0.054371468,0,2.829594636,1.829869362,0,0,0.033501074,0,0,0,5.04479884,0.039162318,0,47.49839953,12.36316973,0,0,0,0,0.030556784,0,0,0.034012816,0.184542235,0,0,0.159138813
"bin_239, Bacteria, Patescibacteria, Paceibacteria, 2~01~FULL~47~10",bin_239,79.48,0.847,0.303,10434,743570,Bacteria,Patescibacteria,Paceibacteria,2~01~FULL~47~10,,,,0.489906889,0.05293272,0.045046413,0.039606169,0,59.02523442,9.506353826,0.067007064,1.2381677,0.17638489,0.031947754,1.484416364,0.071875317,0,0.162281935,5.038764232,0,0.336367699,0.172333376,0.478865594,0,0.042688817,0,0.036247914,0,0.064269033,0.08241547
"bin_40, Bacteria, FirmicutesE, Thermaerobacteria, Thermaerobacterales",bin_40,79.27,0.09,0.694,5092,1540717,Bacteria,FirmicutesE,Thermaerobacteria,Thermaerobacterales,,,,0.12936954,28.16213744,0.297369517,0.072821524,0,0.548318504,0.494239236,0.139205269,0.522925687,0.070424584,0.200807888,0.34473703,0.283133898,0.163166664,0.137403994,0.073164252,0.084814828,0.236908617,0.065991386,0.13079299,0,0.261065363,0,0.065340546,0,3.294752259,0.083990788
"bin_157, Bacteria, Chloroflexota, Anaerolineae",bin_157,79.23,1.07,0.588,5277,2942803,Bacteria,Chloroflexota,Anaerolineae,,,,,0.068973633,0.08513367,0.092127098,0.040052856,0,0,0.594005988,1.54296224,0.064321408,0,0.042120995,0.063139813,0.034489813,0.030464219,0.042725214,28.14947716,0,0.762946861,0.048096776,0.186818833,0,0.067428547,0,0,0,0.04387779,0
"bin_375, Bacteria, Acidobacteriota",bin_375,79,0.854,0.549,9232,2764496,Bacteria,Acidobacteriota,,,,,,0,0,1.016046998,11.36139382,0,0,0.139151922,0.043609268,0.105094076,0,0.340121167,0.042800035,0.04591377,0.072548062,0.141102862,0,0,0,0,0,0,0.08452761,0,0.562733315,0,0,0.494882248
"bin_161, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Gallionellaceae",bin_161,78.61,1.02,0.577,10671,2314594,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,,,0.096477992,0.062625224,0.125034958,0.04879502,0,0.074158649,0.304278809,0,0.353648014,0.190863139,0.068496156,0.848579581,22.07327727,0.081236348,0.214796043,0,19.53665874,0.082136275,0.103642498,0.03360695,0.085461121,0.113439896,0.041376197,0.134937326,0,0,0.197019798
"bin_56, Bacteria, Deinococcota, Deinococci, Deinococcales, Thermaceae, Meiothermus",bin_56,78.49,4.273,0.591,14946,2945358,Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Meiothermus,,0.123312648,0,1.77760014,226.0878233,0,0.057069005,0.226271604,0,0.097992944,0,0.434366815,0.917945271,0.07682255,1.496209219,2.440328655,0,0,0.073868705,0,0,1.013747242,0.044305453,0.197745432,3.749538555,0,0,10.06673432
"bin_202, Bacteria, Desulfobacterota, Syntrophia, Syntrophales",bin_202,78.36,1.385,0.568,9052,1763355,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,,,,0.031427931,0,3.991377075,0.381984497,0,0,0.084982893,0,0.056820398,0,3.155556163,0.04783858,0.044282275,10.07771178,74.07782518,0,0,0,0,0,0,0.036038543,0,0.063780867,0,0,0.065998972
"bin_233, Bacteria, Acidobacteriota, Thermoanaerobaculia",bin_233,78.2,2.421,0.609,7167,2253297,Bacteria,Acidobacteriota,Thermoanaerobaculia,,,,,0,0,0.098595405,0,0,0,0.135692401,0,0.16218608,0,0.05568645,0.07850689,0.105478361,0.032648006,0.046183041,0,0.039957318,0,0,0,0.742215996,0.091602501,0,0,0,0,0
"bin_149, Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae",bin_149,77.85,0.843,0.478,7890,3103136,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,,0.069825313,0,0.054625673,10.27540443,0,0,0.244057402,0,0.163903485,0.033755464,0,0.074830748,0.159909847,0,0,0,0,0,0,0,0.042513302,0,0,0.674293781,0,0,1.3839357
"bin_207, Bacteria, Actinobacteriota, Thermoleophilia, 20CM~4~69~9, 20CM~4~69~9",bin_207,77.84,3.663,0.715,5571,3213414,Bacteria,Actinobacteriota,Thermoleophilia,20CM~4~69~9,20CM~4~69~9,,,0.29884315,0.239826726,4.769718144,0.23412317,0,0.199766892,3.378414315,2.226750906,1.731161243,0.431307962,3.165350996,3.098086036,3.093877541,1.637824863,0.468474084,0.065951482,0.578037344,0.486465295,0.269181456,0.985835414,0,35.88383722,0,0.093257482,0,0.25714699,0.263792308
"bin_75, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, GJ~E10",bin_75,77.62,4.878,0.69,12890,2706900,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,GJ~E10,,0.173042786,0.141038041,0.320515685,0.199019349,0,0.10339053,1.070578947,0.058222086,1.007253455,0.184554813,0.207068323,0.847235713,1.103082981,0.143076948,0.241491817,0,0.278803784,0.148294835,0.136166176,0.082326653,1.980377685,0.251619595,0,0.344108681,0,0,0.512203155
"bin_259, Bacteria, Patescibacteria, Paceibacteria, Moranbacterales, 2~12~FULL~40~10",bin_259,77.08,0,0.409,20353,839754,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,2~12~FULL~40~10,,,0.170276598,0,10.67042616,1.987040928,0,0,0.068295183,0,0.053414968,0.036047161,7.140359565,0.120239905,0.134464067,39.74231023,3.940813477,0,0.04315999,0.077939067,0,0.033381949,0,0.056535372,0,0.667883394,0,0,1.874660706
"bin_232, Archaea, Crenarchaeota, Thermoprotei, Sulfolobales, Sulfolobaceae",bin_232,77.08,3.769,0.367,4733,1680241,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,,,0.153238588,0,0,0,0,5.78511195,0,0,0.038128124,0,0,0.239540058,0,0,0,0,0.044801411,0,0,0,3.112772319,0,0,0,18.81013513,0,0
"bin_218, Bacteria, Patescibacteria, Paceibacteria, UBA6257, Jorgensenbacteraceae",bin_218,76.91,2.247,0.512,23632,650985,Bacteria,Patescibacteria,Paceibacteria,UBA6257,Jorgensenbacteraceae,,,0.126680711,0.034349787,0.090814129,0,0,0.063905399,0.062166527,0,0.058950105,0.039393046,0.070553158,0.196968801,0.805561642,0.045730748,0.157186707,0,12.75675612,0.117412288,0,0,0,0.05626125,0,0.053827191,0,0,0.073279527
"bin_349, Bacteria, Chloroflexota, Dehalococcoidia",bin_349,76.89,0,0.519,8411,1844258,Bacteria,Chloroflexota,Dehalococcoidia,,,,,0.106590794,0,0.458346394,0.174707313,0,0,0.069914071,0.062913759,0.061989129,0,0.060276996,0.044242323,0.061818177,0.040918743,0.078846261,0.148915183,0,0.044816198,0,0.087756211,0.962524446,0.062166793,0,0,0,0,0.038556455
"bin_2, Archaea, Nanoarchaeota, Woesearchaeia, ARS49, 1~14~0~10~37~12",bin_2,76.86,0,0.474,71001,899476,Archaea,Nanoarchaeota,Woesearchaeia,ARS49,1~14~0~10~37~12,,,0,0,0,0,0,0.160427769,0.077387987,0,0.065970246,0,0,0.05851789,0.041999599,0,0.037722617,0.602086652,0,0.189885734,0,37.02148875,0,0.032861248,0,0,0,0,0
"bin_144, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, vadinHA17",bin_144,76.72,1.724,0.431,12710,3046909,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,vadinHA17,,,0,0,0.08651533,0,0,0,0,0,0,0,0.066490051,0,0.046917925,0,0,0,0.036113501,0,0.032886646,0,0.537158646,0,0,0,0,0,0
"bin_217, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, UBA5620",bin_217,76.4,0.99,0.487,12512,1472729,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,UBA5620,,,0.066157764,0,0.615662838,8.35660741,0.032071012,0,0.033508195,0,0,0,0.049511029,0,0,1.241323425,41.25002785,0.060948144,0,0.030705476,0,0.040734703,0.077205174,0,0.128875923,1.961780325,0,0,1.57357439
"bin_111, Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, Geothrix",bin_111,76.38,1.754,0.633,4892,2215370,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,,0.108232836,0.034746373,0.167566894,0.047276206,0,0,0.288928384,0,0.314749092,0.046567458,0.094596493,0.24800769,15.81908915,0.060561313,0.066438369,0,11.01921368,0.050225304,0.057673574,0.041600961,0.040176248,0.144380145,0,0.05909413,0,0,0.094340542
"bin_360, Bacteria, Actinobacteriota, UBA9087",bin_360,76.36,1.818,0.512,20154,837617,Bacteria,Actinobacteriota,UBA9087,,,,,0.133461341,0.041198263,14.21313192,0.030556769,0,0,0.090303887,0.030256209,0.138829255,0.052777201,4.214555721,0.122015733,0.12699772,2.342743954,50.26352405,0,0,0.078550708,0,0,0,0.063095631,0,0.335682137,0,0,0.564974433
"bin_192, Bacteria, Spirochaetota, Leptospirae, Leptospirales",bin_192,76.34,3.97,0.26,3736,2177912,Bacteria,Spirochaetota,Leptospirae,Leptospirales,,,,10.99643885,8.152929906,0,0,0,6.734569742,2.222383116,0.438219643,0.183371287,0.127323018,0,12.72098688,0,0,0,0.311971082,0,0.34450471,12.63261002,0.544692217,0,0,0,0,0,3.605077089,0
"bin_278, Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales",bin_278,76.25,2.991,0.582,4883,7495219,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,,,,0.036995731,0.032508321,0.141634598,0.034719439,0,0,0.364386112,0.046058451,0.560146933,0.071872663,0.086798992,0.157788855,0.392808962,0.06655532,0.054638356,0,0.091035795,0.046978985,0,0.041891213,0,26.15686045,0,0,0,0,0.053845031
"bin_93, Bacteria, Chloroflexota, Anaerolineae",bin_93,76.24,0,0.648,17222,3405152,Bacteria,Chloroflexota,Anaerolineae,,,,,0.037667245,0,0.146000857,0.051374506,0,0,0.645430467,0.932172981,0.08664839,0.039634506,0.051495885,0.068494254,0.041543735,0.04106592,0.047103822,2.602762575,0,0.23355579,0.043643547,36.24194391,0,0.06876156,0,0,0,0,0
